x,y,z,p
0,8,97,-5.81449910e+00
0,8,98,-5.79446714e+00
0,8,99,-5.77867473e+00
0,9,0,-5.78461654e+00
0,9,1,-5.78545134e+00
0,9,2,-5.79541139e+00
0,9,3,-5.81638528e+00
0,9,4,-5.84265229e+00
0,9,5,-5.87244188e+00
0,9,6,-5.89957859e+00
0,9,7,-5.92840885e+00
0,9,8,-5.95418170e+00
0,9,9,-5.97885892e+00
0,9,10,-6.00230585e+00
0,9,11,-6.02176541e+00
0,9,12,-6.04048932e+00
0,9,13,-6.06284973e+00
0,9,14,-6.09517278e+00
0,9,15,-6.13417990e+00
0,9,16,-6.16877350e+00
0,9,17,-6.20807344e+00
0,9,18,-6.25320657e+00
0,9,19,-6.29947766e+00
0,9,20,-6.33117581e+00
0,9,21,-6.36933687e+00
0,9,22,-6.39665331e+00
0,9,23,-6.41612414e+00
0,9,24,-6.41901606e+00
0,9,25,-6.42988883e+00
0,9,26,-6.46066712e+00
0,9,27,-6.48335168e+00
0,9,28,-6.53575358e+00
0,9,29,-6.57649933e+00
0,9,30,-6.62480229e+00
0,9,31,-6.67676833e+00
0,9,32,-6.73914099e+00
0,9,33,-6.78440943e+00
0,9,34,-6.86239736e+00
0,9,35,-6.93459740e+00
0,9,36,-6.99458587e+00
0,9,37,-7.11700629e+00
0,9,38,-7.19244159e+00
0,9,39,-7.37104552e+00
0,9,40,-7.62835067e+00
0,9,41,-8.61027201e+00
0,9,42,nan
0,9,43,nan
0,9,44,nan
0,9,45,nan
0,9,46,nan
0,9,47,nan
0,9,48,nan
0,9,49,nan
0,9,50,nan
0,9,51,nan
0,9,52,nan
0,9,53,nan
0,9,54,nan
0,9,55,nan
0,9,56,nan
0,9,57,nan
0,9,58,nan
0,9,59,nan
0,9,60,nan
0,9,61,nan
0,9,62,nan
0,9,63,nan
0,9,64,nan
0,9,65,-8.09321215e+00
0,9,66,-7.40885413e+00
0,9,67,-7.16332096e+00
0,9,68,-6.93583176e+00
0,9,69,-6.84068531e+00
0,9,70,-6.74164732e+00
0,9,71,-6.66054895e+00
0,9,72,-6.60903044e+00
0,9,73,-6.55872650e+00
0,9,74,-6.53014658e+00
0,9,75,-6.49484512e+00
0,9,76,-6.44941308e+00
0,9,77,-6.41679581e+00
0,9,78,-6.37210808e+00
0,9,79,-6.34109278e+00
0,9,80,-6.29060681e+00
0,9,81,-6.24111809e+00
0,9,82,-6.20168107e+00
0,9,83,-6.15493358e+00
0,9,84,-6.11388053e+00
0,9,85,-6.07674026e+00
0,9,86,-6.05106975e+00
0,9,87,-6.01893610e+00
0,9,88,-5.99879710e+00
0,9,89,-5.97364257e+00
0,9,90,-5.95711247e+00
0,9,91,-5.93451036e+00
0,9,92,-5.91331752e+00
0,9,93,-5.89312738e+00
0,9,94,-5.87293231e+00
0,9,95,-5.86236862e+00
0,9,96,-5.85211986e+00
0,9,97,-5.83389267e+00
0,9,98,-5.81369375e+00
0,9,99,-5.79417310e+00
0,10,0,-5.80225062e+00
0,10,1,-5.80227219e+00
0,10,2,-5.81212050e+00
0,10,3,-5.83570893e+00
0,10,4,-5.86362907e+00
0,10,5,-5.89462948e+00
0,10,6,-5.92524072e+00
0,10,7,-5.95071298e+00
0,10,8,-5.97788747e+00
0,10,9,-6.00397262e+00
0,10,10,-6.02705162e+00
0,10,11,-6.04497498e+00
0,10,12,-6.06454553e+00
0,10,13,-6.08724882e+00
0,10,14,-6.11982777e+00
0,10,15,-6.15612315e+00
0,10,16,-6.19243511e+00
0,10,17,-6.24108508e+00
0,10,18,-6.28942937e+00
0,10,19,-6.33181307e+00
0,10,20,-6.38285919e+00
0,10,21,-6.42004902e+00
0,10,22,-6.44509008e+00
0,10,23,-6.46152242e+00
0,10,24,-6.47096608e+00
0,10,25,-6.48946183e+00
0,10,26,-6.52324118e+00
0,10,27,-6.55869887e+00
0,10,28,-6.58867792e+00
0,10,29,-6.67229181e+00
0,10,30,-6.73499099e+00
0,10,31,-6.80643643e+00
0,10,32,-6.84494055e+00
0,10,33,-6.92511337e+00
0,10,34,-7.04391522e+00
0,10,35,-7.13547094e+00
0,10,36,-7.20947827e+00
0,10,37,-7.47984460e+00
0,10,38,-7.84437898e+00
0,10,39,nan
0,10,40,nan
0,10,41,nan
0,10,42,nan
0,10,43,nan
0,10,44,nan
0,10,45,nan
0,10,46,nan
0,10,47,nan
0,10,48,nan
0,10,49,nan
0,10,50,nan
0,10,51,nan
0,10,52,nan
0,10,53,nan
0,10,54,nan
0,10,55,nan
0,10,56,nan
0,10,57,nan
0,10,58,nan
0,10,59,nan
0,10,60,nan
0,10,61,nan
0,10,62,nan
0,10,63,nan
0,10,64,nan
0,10,65,nan
0,10,66,-8.85394343e+00
0,10,67,-7.47265064e+00
0,10,68,-7.15898174e+00
0,10,69,-6.94599720e+00
0,10,70,-6.78236728e+00
0,10,71,-6.70848607e+00
0,10,72,-6.64465947e+00
0,10,73,-6.61268744e+00
0,10,74,-6.57850477e+00
0,10,75,-6.55198132e+00
0,10,76,-6.49864936e+00
0,10,77,-6.45009058e+00
0,10,78,-6.41876520e+00
0,10,79,-6.37520046e+00
0,10,80,-6.31909011e+00
0,10,81,-6.27349428e+00
0,10,82,-6.21483839e+00
0,10,83,-6.17452834e+00
0,10,84,-6.12581940e+00
0,10,85,-6.09151462e+00
0,10,86,-6.05850841e+00
0,10,87,-6.02797202e+00
0,10,88,-6.00767909e+00
0,10,89,-5.99346615e+00
0,10,90,-5.97827998e+00
0,10,91,-5.95625597e+00
0,10,92,-5.93507814e+00
0,10,93,-5.91239964e+00
0,10,94,-5.89729443e+00
0,10,95,-5.88179448e+00
0,10,96,-5.87391358e+00
0,10,97,-5.85606495e+00
0,10,98,-5.83243872e+00
0,10,99,-5.81119966e+00
0,11,0,-5.81961102e+00
0,11,1,-5.81903515e+00
0,11,2,-5.82940919e+00
0,11,3,-5.85476808e+00
0,11,4,-5.88587321e+00
0,11,5,-5.91783670e+00
0,11,6,-5.94825821e+00
0,11,7,-5.97505779e+00
0,11,8,-6.00025515e+00
0,11,9,-6.02803290e+00
0,11,10,-6.04833781e+00
0,11,11,-6.06761183e+00
0,11,12,-6.08595079e+00
0,11,13,-6.11031763e+00
0,11,14,-6.14197679e+00
0,11,15,-6.17710218e+00
0,11,16,-6.22788204e+00
0,11,17,-6.26837036e+00
0,11,18,-6.31644151e+00
0,11,19,-6.36739410e+00
0,11,20,-6.41040142e+00
0,11,21,-6.45384578e+00
0,11,22,-6.47011047e+00
0,11,23,-6.49822033e+00
0,11,24,-6.52556615e+00
0,11,25,-6.53327662e+00
0,11,26,-6.57474846e+00
0,11,27,-6.62680086e+00
0,11,28,-6.68434491e+00
0,11,29,-6.73476158e+00
0,11,30,-6.82730079e+00
0,11,31,-6.88194173e+00
0,11,32,-6.99953909e+00
0,11,33,-7.12414184e+00
0,11,34,-7.26280548e+00
0,11,35,-7.54578239e+00
0,11,36,-7.88902404e+00
0,11,37,nan
0,11,38,nan
0,11,39,nan
0,11,40,nan
0,11,41,nan
0,11,42,nan
0,11,43,nan
0,11,44,nan
0,11,45,nan
0,11,46,nan
0,11,47,nan
0,11,48,nan
0,11,49,nan
0,11,50,nan
0,11,51,nan
0,11,52,nan
0,11,53,nan
0,11,54,nan
0,11,55,nan
0,11,56,nan
0,11,57,nan
0,11,58,nan
0,11,59,nan
0,11,60,nan
0,11,61,nan
0,11,62,nan
0,11,63,nan
0,11,64,nan
0,11,65,nan
0,11,66,nan
0,11,67,nan
0,11,68,-7.55886217e+00
0,11,69,-7.05884203e+00
0,11,70,-6.86592551e+00
0,11,71,-6.77069222e+00
0,11,72,-6.73086579e+00
0,11,73,-6.66677352e+00
0,11,74,-6.63403956e+00
0,11,75,-6.58858426e+00
0,11,76,-6.55229469e+00
0,11,77,-6.50990085e+00
0,11,78,-6.47202809e+00
0,11,79,-6.41896136e+00
0,11,80,-6.34889010e+00
0,11,81,-6.29712250e+00
0,11,82,-6.23871646e+00
0,11,83,-6.19440186e+00
0,11,84,-6.15663345e+00
0,11,85,-6.11537557e+00
0,11,86,-6.07450642e+00
0,11,87,-6.04931223e+00
0,11,88,-6.03284832e+00
0,11,89,-6.01898575e+00
0,11,90,-6.00425702e+00
0,11,91,-5.98085327e+00
0,11,92,-5.96240132e+00
0,11,93,-5.93938031e+00
0,11,94,-5.92557976e+00
0,11,95,-5.91164642e+00
0,11,96,-5.90281748e+00
0,11,97,-5.88401463e+00
0,11,98,-5.85793786e+00
0,11,99,-5.83266473e+00
0,12,0,-5.83876217e+00
0,12,1,-5.83675707e+00
0,12,2,-5.84692327e+00
0,12,3,-5.87107783e+00
0,12,4,-5.90235988e+00
0,12,5,-5.93246608e+00
0,12,6,-5.96177423e+00
0,12,7,-5.99311731e+00
0,12,8,-6.02426379e+00
0,12,9,-6.04535378e+00
0,12,10,-6.07088907e+00
0,12,11,-6.08832718e+00
0,12,12,-6.11524706e+00
0,12,13,-6.13708736e+00
0,12,14,-6.16581101e+00
0,12,15,-6.21419410e+00
0,12,16,-6.26566503e+00
0,12,17,-6.31336607e+00
0,12,18,-6.36511591e+00
0,12,19,-6.39934181e+00
0,12,20,-6.45227799e+00
0,12,21,-6.47722963e+00
0,12,22,-6.50053802e+00
0,12,23,-6.54266687e+00
0,12,24,-6.56650583e+00
0,12,25,-6.59152036e+00
0,12,26,-6.62684005e+00
0,12,27,-6.67067401e+00
0,12,28,-6.78227241e+00
0,12,29,-6.83946502e+00
0,12,30,-6.91528451e+00
0,12,31,-7.04821262e+00
0,12,32,-7.19529201e+00
0,12,33,-7.49014419e+00
0,12,34,-8.02721245e+00
0,12,35,nan
0,12,36,nan
0,12,37,nan
0,12,38,nan
0,12,39,nan
0,12,40,nan
0,12,41,nan
0,12,42,nan
0,12,43,nan
0,12,44,nan
0,12,45,nan
0,12,46,nan
0,12,47,nan
0,12,48,nan
0,12,49,nan
0,12,50,nan
0,12,51,nan
0,12,52,nan
0,12,53,nan
0,12,54,nan
0,12,55,nan
0,12,56,nan
0,12,57,nan
0,12,58,nan
0,12,59,nan
0,12,60,nan
0,12,61,nan
0,12,62,nan
0,12,63,nan
0,12,64,nan
0,12,65,nan
0,12,66,nan
0,12,67,nan
0,12,68,nan
0,12,69,-7.31207824e+00
0,12,70,-7.01082000e+00
0,12,71,-6.90268586e+00
0,12,72,-6.81562713e+00
0,12,73,-6.75134005e+00
0,12,74,-6.69667724e+00
0,12,75,-6.64815442e+00
0,12,76,-6.60739773e+00
0,12,77,-6.56461467e+00
0,12,78,-6.52241327e+00
0,12,79,-6.46155854e+00
0,12,80,-6.39719017e+00
0,12,81,-6.33835047e+00
0,12,82,-6.28017071e+00
0,12,83,-6.23533840e+00
0,12,84,-6.18856664e+00
0,12,85,-6.15138688e+00
0,12,86,-6.10967120e+00
0,12,87,-6.08187455e+00
0,12,88,-6.06736336e+00
0,12,89,-6.04672066e+00
0,12,90,-6.03383592e+00
0,12,91,-6.01468124e+00
0,12,92,-5.99513672e+00
0,12,93,-5.97106863e+00
0,12,94,-5.95938127e+00
0,12,95,-5.94738601e+00
0,12,96,-5.93393505e+00
0,12,97,-5.91368796e+00
0,12,98,-5.88424334e+00
0,12,99,-5.85337596e+00
0,13,0,-5.86032366e+00
0,13,1,-5.85486864e+00
0,13,2,-5.86619938e+00
0,13,3,-5.88863816e+00
0,13,4,-5.91548559e+00
0,13,5,-5.94229521e+00
0,13,6,-5.97659373e+00
0,13,7,-6.01048000e+00
0,13,8,-6.04228246e+00
0,13,9,-6.06780919e+00
0,13,10,-6.09385315e+00
0,13,11,-6.12101795e+00
0,13,12,-6.15010920e+00
0,13,13,-6.18151967e+00
0,13,14,-6.21511145e+00
0,13,15,-6.25478093e+00
0,13,16,-6.30574299e+00
0,13,17,-6.34769805e+00
0,13,18,-6.39275274e+00
0,13,19,-6.44029585e+00
0,13,20,-6.48004330e+00
0,13,21,-6.51588140e+00
0,13,22,-6.54325970e+00
0,13,23,-6.58222259e+00
0,13,24,-6.61987808e+00
0,13,25,-6.65428347e+00
0,13,26,-6.70440007e+00
0,13,27,-6.76755685e+00
0,13,28,-6.83477666e+00
0,13,29,-6.90965696e+00
0,13,30,-7.02414022e+00
0,13,31,-7.22147160e+00
0,13,32,-7.49632119e+00
0,13,33,-8.74840578e+00
0,13,34,nan
0,13,35,nan
0,13,36,nan
0,13,37,nan
0,13,38,nan
0,13,39,nan
0,13,40,nan
0,13,41,nan
0,13,42,nan
0,13,43,nan
0,13,44,nan
0,13,45,nan
0,13,46,nan
0,13,47,nan
0,13,48,nan
0,13,49,nan
0,13,50,nan
0,13,51,nan
0,13,52,nan
0,13,53,nan
0,13,54,nan
0,13,55,nan
0,13,56,nan
0,13,57,nan
0,13,58,nan
0,13,59,nan
0,13,60,nan
0,13,61,nan
0,13,62,nan
0,13,63,nan
0,13,64,nan
0,13,65,nan
0,13,66,nan
0,13,67,nan
0,13,68,nan
0,13,69,-8.58578208e+00
0,13,70,-7.22562313e+00
0,13,71,-7.05651420e+00
0,13,72,-6.89311587e+00
0,13,73,-6.82601857e+00
0,13,74,-6.73823326e+00
0,13,75,-6.71504800e+00
0,13,76,-6.66395478e+00
0,13,77,-6.60189277e+00
0,13,78,-6.56997628e+00
0,13,79,-6.50725143e+00
0,13,80,-6.44137493e+00
0,13,81,-6.38251191e+00
0,13,82,-6.33746790e+00
0,13,83,-6.28991628e+00
0,13,84,-6.24529261e+00
0,13,85,-6.20148241e+00
0,13,86,-6.16037079e+00
0,13,87,-6.13056345e+00
0,13,88,-6.10964654e+00
0,13,89,-6.08519694e+00
0,13,90,-6.06782792e+00
0,13,91,-6.04607238e+00
0,13,92,-6.03127245e+00
0,13,93,-6.01443738e+00
0,13,94,-6.00118470e+00
0,13,95,-5.98554391e+00
0,13,96,-5.97086678e+00
0,13,97,-5.94760253e+00
0,13,98,-5.91222429e+00
0,13,99,-5.87852317e+00
0,14,0,-5.88139453e+00
0,14,1,-5.87602987e+00
0,14,2,-5.88588918e+00
0,14,3,-5.90668182e+00
0,14,4,-5.92979685e+00
0,14,5,-5.95850573e+00
0,14,6,-5.98332299e+00
0,14,7,-6.02315829e+00
0,14,8,-6.05301610e+00
0,14,9,-6.08255498e+00
0,14,10,-6.11244663e+00
0,14,11,-6.14785476e+00
0,14,12,-6.18259799e+00
0,14,13,-6.21536123e+00
0,14,14,-6.25834537e+00
0,14,15,-6.30438752e+00
0,14,16,-6.32928967e+00
0,14,17,-6.38646552e+00
0,14,18,-6.43441126e+00
0,14,19,-6.46478542e+00
0,14,20,-6.51180823e+00
0,14,21,-6.54847889e+00
0,14,22,-6.58144773e+00
0,14,23,-6.63264910e+00
0,14,24,-6.65856452e+00
0,14,25,-6.71564036e+00
0,14,26,-6.76282279e+00
0,14,27,-6.83993906e+00
0,14,28,-6.96927871e+00
0,14,29,-7.02645954e+00
0,14,30,-7.11208976e+00
0,14,31,-7.29637929e+00
0,14,32,-7.84884885e+00
0,14,33,nan
0,14,34,nan
0,14,35,nan
0,14,36,nan
0,14,37,nan
0,14,38,nan
0,14,39,nan
0,14,40,nan
0,14,41,nan
0,14,42,nan
0,14,43,nan
0,14,44,nan
0,14,45,nan
0,14,46,nan
0,14,47,nan
0,14,48,nan
0,14,49,nan
0,14,50,nan
0,14,51,nan
0,14,52,nan
0,14,53,nan
0,14,54,nan
0,14,55,nan
0,14,56,nan
0,14,57,nan
0,14,58,nan
0,14,59,nan
0,14,60,nan
0,14,61,nan
0,14,62,nan
0,14,63,nan
0,14,64,nan
0,14,65,nan
0,14,66,nan
0,14,67,nan
0,14,68,nan
0,14,69,nan
0,14,70,-7.75832162e+00
0,14,71,-7.24626312e+00
0,14,72,-7.04888857e+00
0,14,73,-6.94950887e+00
0,14,74,-6.83212625e+00
0,14,75,-6.76048032e+00
0,14,76,-6.69858435e+00
0,14,77,-6.65716396e+00
0,14,78,-6.60935621e+00
0,14,79,-6.54149879e+00
0,14,80,-6.48799246e+00
0,14,81,-6.44377971e+00
0,14,82,-6.39573966e+00
0,14,83,-6.35074290e+00
0,14,84,-6.30993643e+00
0,14,85,-6.25876486e+00
0,14,86,-6.22150736e+00
0,14,87,-6.18084731e+00
0,14,88,-6.14492144e+00
0,14,89,-6.11733127e+00
0,14,90,-6.09362353e+00
0,14,91,-6.08448086e+00
0,14,92,-6.07426440e+00
0,14,93,-6.06172109e+00
0,14,94,-6.04991193e+00
0,14,95,-6.03008141e+00
0,14,96,-6.00902081e+00
0,14,97,-5.98139950e+00
0,14,98,-5.94379174e+00
0,14,99,-5.90403982e+00
0,15,0,-5.90374391e+00
0,15,1,-5.89713503e+00
0,15,2,-5.90663083e+00
0,15,3,-5.92341818e+00
0,15,4,-5.94584477e+00
0,15,5,-5.97666843e+00
0,15,6,-6.00577691e+00
0,15,7,-6.03490725e+00
0,15,8,-6.06830683e+00
0,15,9,-6.10490870e+00
0,15,10,-6.12912017e+00
0,15,11,-6.17317452e+00
0,15,12,-6.20755568e+00
0,15,13,-6.25152519e+00
0,15,14,-6.29619113e+00
0,15,15,-6.33907494e+00
0,15,16,-6.38814492e+00
0,15,17,-6.43498843e+00
0,15,18,-6.46381822e+00
0,15,19,-6.52346765e+00
0,15,20,-6.55226884e+00
0,15,21,-6.60844230e+00
0,15,22,-6.62186771e+00
0,15,23,-6.67539164e+00
0,15,24,-6.74100287e+00
0,15,25,-6.80238853e+00
0,15,26,-6.85279473e+00
0,15,27,-6.93733171e+00
0,15,28,-7.03411306e+00
0,15,29,-7.08986874e+00
0,15,30,-7.21221788e+00
0,15,31,-7.46345036e+00
0,15,32,-8.06890735e+00
0,15,33,nan
0,15,34,nan
0,15,35,nan
0,15,36,nan
0,15,37,nan
0,15,38,nan
0,15,39,nan
0,15,40,nan
0,15,41,nan
0,15,42,nan
0,15,43,nan
0,15,44,nan
0,15,45,nan
0,15,46,nan
0,15,47,nan
0,15,48,nan
0,15,49,nan
0,15,50,nan
0,15,51,nan
0,15,52,nan
0,15,53,nan
0,15,54,nan
0,15,55,nan
0,15,56,nan
0,15,57,nan
0,15,58,nan
0,15,59,nan
0,15,60,nan
0,15,61,nan
0,15,62,nan
0,15,63,nan
0,15,64,nan
0,15,65,nan
0,15,66,nan
0,15,67,nan
0,15,68,nan
0,15,69,nan
0,15,70,nan
0,15,71,-7.51416372e+00
0,15,72,-7.13579053e+00
0,15,73,-7.01824518e+00
0,15,74,-6.86914177e+00
0,15,75,-6.80201592e+00
0,15,76,-6.74737657e+00
0,15,77,-6.69440301e+00
0,15,78,-6.66012810e+00
0,15,79,-6.59163724e+00
0,15,80,-6.55172163e+00
0,15,81,-6.50014672e+00
0,15,82,-6.45574895e+00
0,15,83,-6.40261394e+00
0,15,84,-6.35050083e+00
0,15,85,-6.30972152e+00
0,15,86,-6.27199154e+00
0,15,87,-6.23098048e+00
0,15,88,-6.18667826e+00
0,15,89,-6.15253679e+00
0,15,90,-6.12416230e+00
0,15,91,-6.12079221e+00
0,15,92,-6.11920181e+00
0,15,93,-6.10950509e+00
0,15,94,-6.09338354e+00
0,15,95,-6.06892024e+00
0,15,96,-6.04602707e+00
0,15,97,-6.01433797e+00
0,15,98,-5.97380567e+00
0,15,99,-5.92882022e+00
0,16,0,-5.92471860e+00
0,16,1,-5.92042546e+00
0,16,2,-5.92752493e+00
0,16,3,-5.94801774e+00
0,16,4,-5.97173685e+00
0,16,5,-6.00092062e+00
0,16,6,-6.02956090e+00
0,16,7,-6.05592796e+00
0,16,8,-6.09390532e+00
0,16,9,-6.12405774e+00
0,16,10,-6.16544320e+00
0,16,11,-6.19829108e+00
0,16,12,-6.24773397e+00
0,16,13,-6.28745299e+00
0,16,14,-6.33856662e+00
0,16,15,-6.39199699e+00
0,16,16,-6.43609558e+00
0,16,17,-6.47317523e+00
0,16,18,-6.53001269e+00
0,16,19,-6.58131796e+00
0,16,20,-6.63519081e+00
0,16,21,-6.67222235e+00
0,16,22,-6.70778568e+00
0,16,23,-6.76223934e+00
0,16,24,-6.82057460e+00
0,16,25,-6.89693466e+00
0,16,26,-6.96429266e+00
0,16,27,-7.04586238e+00
0,16,28,-7.11897588e+00
0,16,29,-7.12116845e+00
0,16,30,-7.29268897e+00
0,16,31,-7.39007117e+00
0,16,32,nan
0,16,33,nan
0,16,34,nan
0,16,35,nan
0,16,36,nan
0,16,37,nan
0,16,38,nan
0,16,39,nan
0,16,40,nan
0,16,41,nan
0,16,42,nan
0,16,43,nan
0,16,44,nan
0,16,45,nan
0,16,46,nan
0,16,47,nan
0,16,48,nan
0,16,49,nan
0,16,50,nan
0,16,51,nan
0,16,52,nan
0,16,53,nan
0,16,54,nan
0,16,55,nan
0,16,56,nan
0,16,57,nan
0,16,58,nan
0,16,59,nan
0,16,60,nan
0,16,61,nan
0,16,62,nan
0,16,63,nan
0,16,64,nan
0,16,65,nan
0,16,66,nan
0,16,67,nan
0,16,68,nan
0,16,69,nan
0,16,70,nan
0,16,71,-7.49870852e+00
0,16,72,-7.28339282e+00
0,16,73,-7.10588576e+00
0,16,74,-6.94994845e+00
0,16,75,-6.82604943e+00
0,16,76,-6.78785658e+00
0,16,77,-6.74560789e+00
0,16,78,-6.70763172e+00
0,16,79,-6.64225785e+00
0,16,80,-6.59296610e+00
0,16,81,-6.52969036e+00
0,16,82,-6.48481693e+00
0,16,83,-6.44722674e+00
0,16,84,-6.38635241e+00
0,16,85,-6.34571112e+00
0,16,86,-6.30876424e+00
0,16,87,-6.26101430e+00
0,16,88,-6.21628136e+00
0,16,89,-6.19162385e+00
0,16,90,-6.15965436e+00
0,16,91,-6.15457434e+00
0,16,92,-6.15921846e+00
0,16,93,-6.15263437e+00
0,16,94,-6.12764781e+00
0,16,95,-6.10476762e+00
0,16,96,-6.07539283e+00
0,16,97,-6.04016423e+00
0,16,98,-5.99529626e+00
0,16,99,-5.95219805e+00
0,17,0,-5.95101011e+00
0,17,1,-5.94565770e+00
0,17,2,-5.95123630e+00
0,17,3,-5.96544354e+00
0,17,4,-5.99021597e+00
0,17,5,-6.02429464e+00
0,17,6,-6.05146132e+00
0,17,7,-6.08711421e+00
0,17,8,-6.11877453e+00
0,17,9,-6.15299399e+00
0,17,10,-6.20051741e+00
0,17,11,-6.24302210e+00
0,17,12,-6.29376698e+00
0,17,13,-6.33493787e+00
0,17,14,-6.37539812e+00
0,17,15,-6.42602957e+00
0,17,16,-6.47658480e+00
0,17,17,-6.53644305e+00
0,17,18,-6.59726416e+00
0,17,19,-6.65165753e+00
0,17,20,-6.69911331e+00
0,17,21,-6.77791127e+00
0,17,22,-6.83603400e+00
0,17,23,-6.89898449e+00
0,17,24,-6.93380466e+00
0,17,25,-6.99627175e+00
0,17,26,-7.11140199e+00
0,17,27,-7.20757387e+00
0,17,28,-7.32415103e+00
0,17,29,-7.35643740e+00
0,17,30,-7.47035151e+00
0,17,31,-8.75004754e+00
0,17,32,nan
0,17,33,nan
0,17,34,nan
0,17,35,nan
0,17,36,nan
0,17,37,nan
0,17,38,nan
0,17,39,nan
0,17,40,nan
0,17,41,nan
0,17,42,nan
0,17,43,nan
0,17,44,nan
0,17,45,nan
0,17,46,nan
0,17,47,nan
0,17,48,nan
0,17,49,nan
0,17,50,nan
0,17,51,nan
0,17,52,nan
0,17,53,nan
0,17,54,nan
0,17,55,nan
0,17,56,nan
0,17,57,nan
0,17,58,nan
0,17,59,nan
0,17,60,nan
0,17,61,nan
0,17,62,nan
0,17,63,nan
0,17,64,nan
0,17,65,nan
0,17,66,nan
0,17,67,nan
0,17,68,nan
0,17,69,nan
0,17,70,nan
0,17,71,-8.56348035e+00
0,17,72,-7.50971419e+00
0,17,73,-7.27398709e+00
0,17,74,-7.03237210e+00
0,17,75,-6.91413616e+00
0,17,76,-6.88114962e+00
0,17,77,-6.82255377e+00
0,17,78,-6.75094052e+00
0,17,79,-6.67601260e+00
0,17,80,-6.62274672e+00
0,17,81,-6.56206488e+00
0,17,82,-6.50954246e+00
0,17,83,-6.47553936e+00
0,17,84,-6.42344514e+00
0,17,85,-6.37257809e+00
0,17,86,-6.33956368e+00
0,17,87,-6.29645113e+00
0,17,88,-6.25345073e+00
0,17,89,-6.22171241e+00
0,17,90,-6.19855976e+00
0,17,91,-6.19297354e+00
0,17,92,-6.18718582e+00
0,17,93,-6.17948200e+00
0,17,94,-6.15888930e+00
0,17,95,-6.13073371e+00
0,17,96,-6.09565300e+00
0,17,97,-6.04970286e+00
0,17,98,-6.01134194e+00
0,17,99,-5.97563671e+00
0,18,0,-5.97094444e+00
0,18,1,-5.96754495e+00
0,18,2,-5.96465005e+00
0,18,3,-5.97977831e+00
0,18,4,-6.00102747e+00
0,18,5,-6.04200351e+00
0,18,6,-6.07322507e+00
0,18,7,-6.11015525e+00
0,18,8,-6.15075180e+00
0,18,9,-6.19467195e+00
0,18,10,-6.23885155e+00
0,18,11,-6.27752746e+00
0,18,12,-6.32449792e+00
0,18,13,-6.36310792e+00
0,18,14,-6.41133192e+00
0,18,15,-6.45382705e+00
0,18,16,-6.50808664e+00
0,18,17,-6.59219329e+00
0,18,18,-6.66176494e+00
0,18,19,-6.72136984e+00
0,18,20,-6.83776268e+00
0,18,21,-6.93711528e+00
0,18,22,-6.98521910e+00
0,18,23,-7.07086225e+00
0,18,24,-7.17233042e+00
0,18,25,-7.23552816e+00
0,18,26,-7.37194643e+00
0,18,27,-7.43808743e+00
0,18,28,-7.74391468e+00
0,18,29,-7.64188725e+00
0,18,30,-8.43641786e+00
0,18,31,nan
0,18,32,nan
0,18,33,nan
0,18,34,nan
0,18,35,nan
0,18,36,nan
0,18,37,nan
0,18,38,nan
0,18,39,nan
0,18,40,nan
0,18,41,nan
0,18,42,nan
0,18,43,nan
0,18,44,nan
0,18,45,nan
0,18,46,nan
0,18,47,nan
0,18,48,nan
0,18,49,nan
0,18,50,nan
0,18,51,nan
0,18,52,nan
0,18,53,nan
0,18,54,nan
0,18,55,nan
0,18,56,nan
0,18,57,nan
0,18,58,nan
0,18,59,nan
0,18,60,nan
0,18,61,nan
0,18,62,nan
0,18,63,nan
0,18,64,nan
0,18,65,nan
0,18,66,nan
0,18,67,nan
0,18,68,nan
0,18,69,nan
0,18,70,nan
0,18,71,nan
0,18,72,nan
0,18,73,-7.38853471e+00
0,18,74,-7.21418177e+00
0,18,75,-7.06403920e+00
0,18,76,-6.95566276e+00
0,18,77,-6.90492888e+00
0,18,78,-6.80189453e+00
0,18,79,-6.71075567e+00
0,18,80,-6.63406637e+00
0,18,81,-6.57786608e+00
0,18,82,-6.52301075e+00
0,18,83,-6.49643197e+00
0,18,84,-6.44248005e+00
0,18,85,-6.40064302e+00
0,18,86,-6.35858517e+00
0,18,87,-6.31173954e+00
0,18,88,-6.28715108e+00
0,18,89,-6.26048042e+00
0,18,90,-6.24277533e+00
0,18,91,-6.22956917e+00
0,18,92,-6.22555434e+00
0,18,93,-6.21227542e+00
0,18,94,-6.18468259e+00
0,18,95,-6.14599670e+00
0,18,96,-6.10085949e+00
0,18,97,-6.05814891e+00
0,18,98,-6.01986909e+00
0,18,99,-5.99108740e+00
0,19,0,-5.99544799e+00
0,19,1,-5.98912765e+00
0,19,2,-5.99266137e+00
0,19,3,-5.99947157e+00
0,19,4,-6.02328319e+00
0,19,5,-6.05217977e+00
0,19,6,-6.09810755e+00
0,19,7,-6.13626060e+00
0,19,8,-6.17595894e+00
0,19,9,-6.22297823e+00
0,19,10,-6.26638914e+00
0,19,11,-6.30810904e+00
0,19,12,-6.34994012e+00
0,19,13,-6.39371567e+00
0,19,14,-6.43373389e+00
0,19,15,-6.47246789e+00
0,19,16,-6.53278059e+00
0,19,17,-6.60460930e+00
0,19,18,-6.70816420e+00
0,19,19,-6.83345447e+00
0,19,20,-6.96289501e+00
0,19,21,-7.16350762e+00
